Scope
Manufacturer	Model
AirRaid Audio	ch.airraid.ETDelay

Remotable	Min	Max	Input type	Output type
Enabled	0	2	Value	ValueOutput
LFO Amount	0	4194304	Value	ValueOutput
LFO Frequency	0	4194304	Value	ValueOutput
Tape Flutter Amount	0	4194304	Value	ValueOutput
Tape Flutter Speed	0	4194304	Value	ValueOutput
Delay Time	0	4194304	Value	ValueOutput
Delay Time (Synced)	0	19	Value	ValueOutput
Feedback	0	4194304	Value	ValueOutput
Tape Speed	0	4194304	Value	ValueOutput
Tape Saturation	0	4194304	Value	ValueOutput
HP Filter	0	4194304	Value	ValueOutput
LP Filter	0	4194304	Value	ValueOutput
Sync Delay Time To Tempo	0	1	Toggle	ValueOutput
Ping-Pong Mode	0	1	Toggle	ValueOutput
Freeze	0	1	Toggle	ValueOutput
FX Within Feedback	0	1	Toggle	ValueOutput
Dry/Wet Mix	0	4194304	Value	ValueOutput
Volume	0	4194304	Value	ValueOutput
Device Name	0	0	-	TextOutput
Patch Name	0	0	-	TextOutput
Select Patch Delta	0	0	Delta	TextOutput
Select Previous Patch	0	0	Trig	TextOutput
Select Next Patch	0	0	Trig	TextOutput
